"hgnc_symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B","Ensembl_ID"
"PKNOX2",-1.77950247581701,-0.507351161855694,-0.71654676666689,0.487308315795147,0.999980315117939,-4.59981034824719,"ENSG00000165495"
"ZNF22-AS1",-1.12213854000248,-2.22665017226889,-0.574243162687623,0.576364966951656,0.999980315117939,-4.59771199112049,"ENSG00000165511"
"AMOTL1",-1.62854283293575,4.62555029431691,-1.29925763061211,0.218161972254889,0.999980315117939,-4.54321309317892,"ENSG00000166025"
"HTRA1",-1.38122402354096,3.50503206195324,-0.836679502923099,0.419054604611964,0.999980315117939,-4.62315142193868,"ENSG00000166033"
"CYYR1",-3.10133148095585,-4.16776394413845,-1.44944718635887,0.172732426142268,0.999980315117939,-4.59344526133722,"ENSG00000166265"
"MFAP4",-1.85906852231476,-3.91155611313415,-0.913348282437362,0.378969540249278,0.999980315117939,-4.59538882390332,"ENSG00000166482"
"RRAD",-1.32628245552557,-1.89455770321344,-0.844457607314024,0.414863336323406,0.999980315117939,-4.59640449590567,"ENSG00000166592"
"PRRX2",-1.5065453629694,0.0775403372871062,-1.15450144971108,0.270674843108892,0.999980315117939,-4.59083118480541,"ENSG00000167157"
"ISLR2",-1.40134273642348,1.10748670554243,-1.39656096565102,0.187734974529066,0.999980315117939,-4.57178266219814,"ENSG00000167178"
"PLIN4",-1.30682655612277,-1.2333275114218,-1.13793063230113,0.277267087530838,0.999980315117939,-4.59333705351599,"ENSG00000167676"
"EVPL",-1.47368046594024,-2.74256311374567,-0.631456761289702,0.539534855004687,0.999980315117939,-4.59684212563528,"ENSG00000167880"
"LCMT2",-1.2690330110059,2.25055227099596,-1.53475273423755,0.150670617247839,0.999980315117939,-4.53956346896981,"ENSG00000168806"
"ZNF608",-1.85345678790014,-0.0990106745847319,-0.924077572577336,0.373578574057572,0.999980315117939,-4.59696540402339,"ENSG00000168916"
"STXBP6",-3.36918713435111,-2.37988035549909,-1.59239243337582,0.137172161230538,0.999980315117939,-4.59151789372264,"ENSG00000168952"
"PARM1",-1.66152880539469,-1.2421423920697,-0.516961617046087,0.614538456051337,0.999980315117939,-4.59973988325656,"ENSG00000169116"
"AFAP1L2",-3.27635600434751,-1.65521792067864,-1.47006610588557,0.167163246610366,0.999980315117939,-4.59113810559604,"ENSG00000169129"
"STK32A",-1.11263934867076,-1.20319749738713,-0.516418436256501,0.614906406143585,0.999980315117939,-4.60020549238883,"ENSG00000169302"
"SDC2",-1.0311791508059,1.70533180721566,-0.282659551997676,0.78223402317746,0.999980315117939,-4.63471340402936,"ENSG00000169439"
"LDB2",-2.46951101641373,3.12148304716786,-1.92633269305329,0.0779739470213339,0.999980315117939,-4.46475294462289,"ENSG00000169744"
"ZFPM2",-1.31111338142155,-0.562470109117132,-0.641442008618561,0.533245490114982,0.999980315117939,-4.6010190476629,"ENSG00000169946"
"KRT86",-1.59019071296271,-0.599785606893218,-0.821983070339456,0.427050270571706,0.999980315117939,-4.59819039607071,"ENSG00000170442"
"PKIA",-3.585075845731,1.38233382080475,-1.33536742878152,0.206431006584746,0.999980315117939,-4.58177033576365,"ENSG00000171033"
"UGT2B7",-3.58098776237053,-0.903219329335507,-2.17249329429045,0.0504762570418733,0.999980315117939,-4.57964236039268,"ENSG00000171234"
"SLC25A33",-1.37971812458452,0.136214765621255,-0.438869894634131,0.66852078676935,0.999980315117939,-4.60843761537525,"ENSG00000171612"
"ARNT2",-1.24996618575169,2.76736176719385,-0.724321027413224,0.482694097615483,0.999980315117939,-4.62673428573308,"ENSG00000172379"
"RASGRP1",-1.109351289203,-0.260332173662529,-0.856248622378659,0.408563202777928,0.999980315117939,-4.5984669994612,"ENSG00000172575"
"SYT12",-1.08545377348365,0.757080963438374,-1.13563064469983,0.278191751647221,0.999980315117939,-4.58909672883436,"ENSG00000173227"
"TLR1",-1.27146353675633,-0.815992650709557,-2.94297503873274,0.0122543747825811,0.999980315117939,-4.55579446409631,"ENSG00000174125"
"SLC16A13",-1.03726819934115,2.66886619040119,-0.856310441936457,0.408530341697164,0.999980315117939,-4.61370271565978,"ENSG00000174327"
"LINGO2",-1.14618593984227,-0.843747426397775,-0.422989796345448,0.679752685104548,0.999980315117939,-4.60238977956074,"ENSG00000174482"
"SLCO2A1",-1.2896608144977,1.08041987724612,-1.73510623420923,0.10819742776731,0.999980315117939,-4.54811713887243,"ENSG00000174640"
"CD248",-2.75665029423982,-4.26345912739826,-1.26227132340506,0.230731981563766,0.999980315117939,-4.59421045243608,"ENSG00000174807"
"TEX36",-1.66751204659036,-1.02824649327584,-2.17244620574315,0.050480515715397,0.999980315117939,-4.57515822125464,"ENSG00000175018"
"FIBIN",-1.04893667150224,-0.496365647300518,-0.671071863894186,0.514831378656135,0.999980315117939,-4.60099270429798,"ENSG00000176971"
"SAMD9L",-1.60258706561427,1.22882368958646,-1.26171585473619,0.230925103749464,0.999980315117939,-4.58039660992582,"ENSG00000177409"
"SAMD12",-1.13952597124417,1.22919510584316,-0.800014467511827,0.439188120956759,0.999980315117939,-4.60736289153269,"ENSG00000177570"
"KCTD12",-1.1491084823736,2.20452129079531,-0.661843172047418,0.520526549910165,0.999980315117939,-4.62498258848039,"ENSG00000178695"
"TRIML2",-1.54023314900377,-0.348861410061468,-1.3316516096508,0.207613860724119,0.999980315117939,-4.58744117457831,"ENSG00000179046"
"FAM133A",-3.30212531318098,-1.96249378697642,-1.82204112173927,0.0933445509759672,0.999980315117939,-4.58881914801575,"ENSG00000179083"
"FOXS1",-1.29006473889196,-0.317107688413399,-1.49412963273278,0.160856798977343,0.999980315117939,-4.5827272347492,"ENSG00000179772"
"ZFP3",-1.63592168898005,-1.42018064828901,-0.642212358014941,0.532762016174954,0.999980315117939,-4.59856150164989,"ENSG00000180787"
"HOXC10",-1.14572444594496,3.96147803707023,-1.41270584020025,0.183043760105606,0.999980315117939,-4.52582272103516,"ENSG00000180818"
"BACE2",-1.22875341617333,2.48729357292304,-0.53487948016571,0.602462726572534,0.999980315117939,-4.636937685112,"ENSG00000182240"
"RGS7",-1.26455952747688,-0.89773068564573,-1.50414080302075,0.158293408253481,0.999980315117939,-4.58627955189681,"ENSG00000182901"
"GPC6",-3.1733244357091,4.21509647294188,-1.26328699888807,0.230379192082171,0.999980315117939,-4.55847400634818,"ENSG00000183098"
"ARHGEF37",-1.14576811682231,-0.107335473654936,-0.753601055631208,0.465557841895905,0.999980315117939,-4.60105680757632,"ENSG00000183111"
"CCBE1",-2.12313176688908,1.56390457281047,-0.981750733018749,0.345521694156285,0.999980315117939,-4.59725993551267,"ENSG00000183287"
"MX2",-4.89052907580017,0.234654798023154,-2.43127601675226,0.0315805938980491,0.999980315117939,-4.56963941909213,"ENSG00000183486"
"B3GALT5",-3.30011869485743,-1.17853528156342,-2.8517551854461,0.014521110033826,0.999980315117939,-4.57272533131349,"ENSG00000183778"
"ARSI",-1.43213869179261,-3.90655951380117,-0.779395037012819,0.450781953881046,0.999980315117939,-4.59575987888421,"ENSG00000183876"
"HTR7P1",-1.06985572184786,0.683993706100322,-1.16814552338698,0.265338420974335,0.999980315117939,-4.58796217670862,"ENSG00000183935"
"ALDH1A3",-1.74910628971566,2.065128140038,-0.494205742386933,0.630046055189411,0.999980315117939,-4.63071556638828,"ENSG00000184254"
"SLIT3",-1.14871831621716,4.66115457169391,-1.30654741607482,0.215751087155732,0.999980315117939,-4.53982729028638,"ENSG00000184347"
"ACTRT3",-1.01052243611196,-2.20261360000535,-0.437126018538395,0.669750198280835,0.999980315117939,-4.59833628128112,"ENSG00000184378"
"BEX5",-1.59906827650884,-2.22620172657423,-0.692552389523713,0.501717928839768,0.999980315117939,-4.59707605077638,"ENSG00000184515"
"B3GALT5-AS1",-3.63492029919166,-2.44373501990739,-2.92498603909159,0.0126716261028984,0.999980315117939,-4.58354468809354,"ENSG00000184809"
"WT1",-2.37696690163001,-0.978968479900403,-1.17423569676388,0.262982986823432,0.999980315117939,-4.59283552189547,"ENSG00000184937"
"FLRT2",-1.07819372304118,4.32015521400212,-0.923308075285478,0.373963420115483,0.999980315117939,-4.61956215633398,"ENSG00000185070"
"TCN2",-1.51299773905895,1.44789330104152,-1.50025405417556,0.159284453476357,0.999980315117939,-4.55930558723159,"ENSG00000185339"
"IRF7",-1.96792443331585,0.175833276232684,-1.38664359269692,0.190665983905753,0.999980315117939,-4.58324268879962,"ENSG00000185507"
"LSAMP",-1.42296105984907,-2.4562015138856,-0.972696536827471,0.349823689361418,0.999980315117939,-4.59530175636438,"ENSG00000185565"
"SHC4",-1.35470053338573,1.0380084938818,-1.19572767195295,0.254800796524135,0.999980315117939,-4.58509736457539,"ENSG00000185634"
"NRG3",-1.55448163105681,-1.43765252382581,-1.05997765329829,0.30993718041028,0.999980315117939,-4.59448577329467,"ENSG00000185737"
"CYP4X1",-1.67413141861155,-3.62037075908982,-0.867345573381587,0.402692924570684,0.999980315117939,-4.59556671015582,"ENSG00000186377"
"MIR22HG",-1.04699633666633,0.564454239662348,-1.91786691847934,0.079129492223851,0.999980315117939,-4.55021692159312,"ENSG00000186594"
"BCDIN3D",-1.44553142803826,1.47573033451926,-2.58319777918597,0.0238871091801079,0.999980315117939,-4.46524003721817,"ENSG00000186666"
"LUZP2",-1.6730397883886,-2.54624503425257,-0.863264964992586,0.40484490517412,0.999980315117939,-4.59590709524703,"ENSG00000187398"
"ZNF626",-1.42114535548272,0.812255353062416,-2.83277355370084,0.0150427228081477,0.999980315117939,-4.49251809567901,"ENSG00000188171"
"NANOS1",-2.07836944854955,0.788110640657283,-3.95804205523704,0.00188481097684551,0.999980315117939,-4.46142977732404,"ENSG00000188613"
"ZNF600",-1.20121370646706,2.67927991351658,-2.91720351583562,0.0128564950607889,0.999980315117939,-4.33022981211359,"ENSG00000189190"
"PLEKHG4",-1.27228892306156,1.27091432430155,-0.498846160092094,0.626868408209957,0.999980315117939,-4.6201542981483,"ENSG00000196155"
"SLC35F1",-1.10897870529125,-1.31064003831105,-0.616632797359044,0.548948780809425,0.999980315117939,-4.59919346503283,"ENSG00000196376"
"IFT70B",-1.65871160005162,0.562007815070534,-1.76268131051676,0.103271625670993,0.999980315117939,-4.56337112256032,"ENSG00000196659"
"MAGEA6",-1.0539131436385,1.63954035598567,-0.432009144637479,0.673363289959153,0.999980315117939,-4.62907665776686,"ENSG00000197172"
"SERPINB2",-1.76402560781558,0.282467073649424,-1.18739600275441,0.257948758752858,0.999980315117939,-4.58940131561334,"ENSG00000197632"
"ZNF347",-1.16235072852815,2.89851283851401,-1.72466545248648,0.110116547249594,0.999980315117939,-4.49664796704879,"ENSG00000197937"
"AKR1B10",-1.35297613413185,-0.0474410491759261,-0.913414279947247,0.378936215201653,0.999980315117939,-4.59749860506102,"ENSG00000198074"
"MB",-1.26039862189256,-0.323098020275671,-1.59545581567289,0.136485083260858,0.999980315117939,-4.57972688646789,"ENSG00000198125"
"HYLS1",-1.04100830677598,3.49833547380626,-2.3311686246612,0.037905943249895,0.999980315117939,-4.35678783529682,"ENSG00000198331"
"ZNF28",-1.2236123524078,3.4493053917864,-2.23386384711034,0.0452054459842631,0.999980315117939,-4.38063379378347,"ENSG00000198538"
"RASSF9",-1.65166691783837,-1.79225859136312,-0.942293427935767,0.364549128049412,0.999980315117939,-4.59563867528552,"ENSG00000198774"
"ITPRIPL1",-1.29576398114025,0.910510096653787,-0.803686427082188,0.437143883529819,0.999980315117939,-4.60490236062404,"ENSG00000198885"
"SAMD5",-1.65986529018978,1.57479432599875,-1.62685645757404,0.129613401665356,0.999980315117939,-4.54687128419438,"ENSG00000203727"
"PLPP4",-2.52727397781454,0.579229359430535,-0.853495127266243,0.41002866372642,0.999980315117939,-4.59949153794529,"ENSG00000203805"
"MAFB",-1.0266178251412,1.12343516479326,-0.475250531182826,0.643106010229782,0.999980315117939,-4.61957968849713,"ENSG00000204103"
"COL15A1",-1.28740852404117,-2.99450728213751,-0.639072531089727,0.534734150372818,0.999980315117939,-4.59663157920015,"ENSG00000204291"
"PPP1R10",-1.21168126306515,3.86249357481616,-1.6089014170711,0.13350471278353,0.999980315117939,-4.48781438364697,"ENSG00000204569"
"SAMD9",-1.60449919756848,2.17993735839443,-1.06162881372746,0.309216514938627,0.999980315117939,-4.59178379395108,"ENSG00000205413"
"MT-TQ",-1.16617613713672,0.230991571809697,-1.93426826537081,0.0769048487414959,0.999980315117939,-4.55912910275163,"ENSG00000210107"
"ZNF90",-1.14105096319493,-2.56154435377474,-0.466458499119256,0.649206516332069,0.999980315117939,-4.59765293971949,"ENSG00000213988"
"MEG3",-1.15074152278569,-1.1465190965896,-0.354036650649058,0.729428412747973,0.999980315117939,-4.60138063007819,"ENSG00000214548"
"MIR99AHG",-1.00381736651695,-0.843534244524888,-0.426383498973168,0.677345470798595,0.999980315117939,-4.60244621618534,"ENSG00000215386"
"PLXNA4",-2.13018947589971,1.16109272720352,-1.76387446904366,0.103063092882193,0.999980315117939,-4.55307415379191,"ENSG00000221866"
"MAGEA3",-2.4482091610264,1.93556098608526,-0.856634405024408,0.408358163465887,0.999980315117939,-4.60607781199806,"ENSG00000221867"
"SLC12A8",-1.25613074529354,3.13802291949829,-0.838581204138164,0.418027275202919,0.999980315117939,-4.61933706773574,"ENSG00000221955"
"PRDM6-AS1",-1.35586762128846,-0.8296769905816,-1.67536358802617,0.119593521094636,0.999980315117939,-4.58254721812396,"ENSG00000223652"
"LINC02593",-1.62321645479916,1.26345172170953,-1.41281275410438,0.183013023405662,0.999980315117939,-4.57007212999204,"ENSG00000223764"
"ZNF469",-1.0229288240833,3.59049187960017,-0.833243290775379,0.420915147104557,0.999980315117939,-4.62509468278744,"ENSG00000225614"
"MEG8",-1.39569591803748,-3.97971040980236,-0.747496008894914,0.46909910756001,0.999980315117939,-4.5958233784995,"ENSG00000225746"
"LINC00626",-1.99042489552136,-3.21138641995896,-0.888011398010971,0.391913527037193,0.999980315117939,-4.59556568635228,"ENSG00000225826"
"CUTALP",-1.19966044964952,-0.0174330520750164,-0.688804983516326,0.503991205866124,0.999980315117939,-4.60261369402254,"ENSG00000226752"
"IL6ST-DT",-1.17681439040779,-1.43830692522795,-1.04265134686718,0.317574934289372,0.999980315117939,-4.59466732577129,"ENSG00000227908"
"",-1.28323865333057,-1.29294571185163,-1.1235914815408,0.283070508316051,0.999980315117939,-4.59360810579852,"ENSG00000229720"
"DNM3OS",-1.59584229596828,-0.32480169711031,-0.652586765020487,0.5262754557159,0.999980315117939,-4.6015067266233,"ENSG00000230630"
"ECE1-AS1",-1.09779474444247,-1.55034899592071,-1.0459637676773,0.316104083486399,0.999980315117939,-4.59465040931673,"ENSG00000231105"
"ENSG00000232386",-1.00042705744213,-1.63654375264201,-0.81200139702091,0.432537704303892,0.999980315117939,-4.59694595002233,"ENSG00000232386"
"STEAP1B-AS1",-1.35411500401285,-1.21548290672084,-0.640009737994398,0.534145053152219,0.999980315117939,-4.59903041819272,"ENSG00000232759"
"LINC03033",-1.1436141675837,-0.758763901196372,-0.600907615364931,0.559034217054921,0.999980315117939,-4.60088764970533,"ENSG00000232774"
"KAZN-AS1",-1.78376435540731,-4.16747563563879,-0.87140216715495,0.400561290064014,0.999980315117939,-4.5954934396945,"ENSG00000234593"
"LINC01239",-1.44054695346436,0.508168608103341,-1.94017810455253,0.0761174245766556,0.999980315117939,-4.5537731170919,"ENSG00000234840"
"NEXN-AS1",-1.02416794774161,-1.65402931169915,-0.870276369793809,0.40115209923716,0.999980315117939,-4.59639244107466,"ENSG00000235927"
"DDX11L2",-1.05115017352743,-2.01547101470507,-0.487807780300789,0.634439915996637,0.999980315117939,-4.59846103213804,"ENSG00000236397"
"FBXW10B",-1.62902020483662,-0.501843610296544,-1.11691012833531,0.2858061441673,0.999980315117939,-4.59293422017115,"ENSG00000241322"
"ZNF702P",-1.50681682142341,1.56119585579071,-2.13342616717756,0.0541282998887704,0.999980315117939,-4.50086015256214,"ENSG00000242779"
"",-1.11021244797665,-3.39988542220848,-0.511670544335085,0.618127270845372,0.999980315117939,-4.59669585113602,"ENSG00000248458"
"HHIP-AS1",-1.09667900714152,-0.55222314697977,-0.595290450556786,0.562661306142483,0.999980315117939,-4.60178066507536,"ENSG00000248890"
"TILAM",-1.16602841457028,2.7198203018351,-0.895301991364066,0.388158233788392,0.999980315117939,-4.60999871125249,"ENSG00000249406"
"MIR3142HG",-1.55563308857897,-0.358009889959882,-0.997790552807195,0.337994253649828,0.999980315117939,-4.59528377377611,"ENSG00000253522"
"HOXA-AS2",-1.17243087825982,-0.852828403305888,-0.526992535838681,0.607763276541077,0.999980315117939,-4.60124942610452,"ENSG00000253552"
"ZFHX4-AS1",-1.01838302066668,0.226677222620905,-0.484289873419414,0.636862096028845,0.999980315117939,-4.60897352403239,"ENSG00000253661"
"LYN",-1.12009664881545,0.9413637420709,-0.511730456185121,0.618086576129503,0.999980315117939,-4.61577497340599,"ENSG00000254087"
"",-1.02159194933241,-2.76316104435462,-0.571858680688753,0.57792862955576,0.999980315117939,-4.5971055840486,"ENSG00000254343"
"RHPN1-AS1",-1.17823068393921,-0.239984652562509,-1.76128974595459,0.103515312119292,0.999980315117939,-4.57386442701412,"ENSG00000254389"
"",-1.18715340181953,0.116226357268623,-1.88802475642003,0.0833290024626707,0.999980315117939,-4.56360296456151,"ENSG00000254721"
"CENATAC-DT",-1.16467759132585,-0.119126430243856,-1.69257692354541,0.116205673909625,0.999980315117939,-4.57447937670143,"ENSG00000255121"
"ZNF253",-1.04501459311913,1.07301871242779,-1.30209059361465,0.217222469215869,0.999980315117939,-4.57746223540735,"ENSG00000256771"
"MIRLET7IHG",-1.08723413065402,2.06463905908953,-1.90384974791362,0.0810773231349254,0.999980315117939,-4.49940982763403,"ENSG00000257354"
"VESTAR",-1.14415966053757,-1.41087389725996,-1.1296311673025,0.280614861265839,0.999980315117939,-4.59360767937586,"ENSG00000258701"
"MAP3K9-DT",-1.03865162230393,0.315084658490374,-2.36317944491671,0.0357614673405991,0.999980315117939,-4.53560351611435,"ENSG00000259153"
"ARNT2-DT",-1.69055563156542,-0.860448462578772,-1.38018529305514,0.192595040569924,0.999980315117939,-4.58882228641791,"ENSG00000259495"
"ALDH1A3-AS1",-1.00751695274004,-0.594829787472225,-0.484985039449716,0.636383105656418,0.999980315117939,-4.60294298592008,"ENSG00000259583"
"",-1.13451557293372,-0.730856693275937,-1.67751374217269,0.119165621413045,0.999980315117939,-4.58141351110818,"ENSG00000260304"
"LCMT1-AS1",-1.04668374880361,-0.644285986187362,-1.80183363554906,0.0966229848860396,0.999980315117939,-4.57738805409903,"ENSG00000260448"
"SNAI3-AS1",-1.05318510988074,2.18045580625501,-1.97557036620738,0.0715549418707882,0.999980315117939,-4.48605771548624,"ENSG00000260630"
"FBXL19-AS1",-1.06116559304189,-0.931757216229691,-0.710059398944485,0.491179230425033,0.999980315117939,-4.59911375570062,"ENSG00000260852"
"LINC01355",-1.39968126428556,0.928500706548915,-2.64845961350402,0.0211740260642898,0.999980315117939,-4.49585936281284,"ENSG00000261326"
"PIERCE2",-1.22732815526243,0.138545496989131,-2.95141874188836,0.0120632725100581,0.999980315117939,-4.52190316866346,"ENSG00000261652"
"THY1-AS1",-1.12551547570627,3.5831380799558,-4.59898283048076,0.000605320298772394,0.999980315117939,-3.98426940603689,"ENSG00000263873"
"ZNF407-AS1",-1.05821408318689,1.86252758678975,-1.41436062015216,0.182568510154867,0.999980315117939,-4.55869683761867,"ENSG00000264247"
"LINC01929",-1.19417052193216,-2.80213233757815,-0.500811620929115,0.625524854867241,0.999980315117939,-4.59726603271698,"ENSG00000267013"
"",-2.04977447590669,-2.90198834194206,-1.51287814943852,0.156084761471989,0.999980315117939,-4.59230471727538,"ENSG00000267251"
"LINC01836",-1.19561626694275,-1.64294067521244,-0.764183851526416,0.459459084582514,0.999980315117939,-4.5972937488967,"ENSG00000267530"
"RPLP0P12",-1.29707444106667,-2.18778340440931,-0.575380396224714,0.57562000166786,0.999980315117939,-4.5977685608059,"ENSG00000267669"
"",-1.11652252009486,-1.65879147642715,-0.658442567892477,0.522634323543459,0.999980315117939,-4.5980941968817,"ENSG00000268119"
"IPO5P1",-1.01186715393603,0.210243141788328,-1.37919867347502,0.192891157943599,0.999980315117939,-4.58178365816113,"ENSG00000269837"
"",-1.56354193533743,-1.9139186182288,-1.36192206702604,0.198137816167092,0.999980315117939,-4.59179408748491,"ENSG00000270574"
"MMP28",-3.26546571402695,-4.34273223679493,-1.79422050678869,0.097884815986959,0.999980315117939,-4.59202628646367,"ENSG00000271447"
"GCAWKR",-2.53159051135347,-0.0504979266334874,-1.80842373307218,0.0955425745892175,0.999980315117939,-4.57470421868482,"ENSG00000272808"
"LINC03060",-1.27108936615826,-0.233230315740859,-1.78051672650464,0.100193569425952,0.999980315117939,-4.57331140447814,"ENSG00000273297"
"",-1.70927589859918,-2.8927393154113,-0.702164259268618,0.495915199458264,0.999980315117939,-4.59641981292661,"ENSG00000273760"
"LINC00540",-2.21497070829219,-1.87267016394881,-1.1976986010348,0.254060542538569,0.999980315117939,-4.59349736319827,"ENSG00000276476"
"",-1.27807106748284,-2.53599341915686,-0.493978748024473,0.630201694599233,0.999980315117939,-4.59757899638007,"ENSG00000276850"
"LINC00869",-1.33597049821287,-2.11156313229602,-1.02429499851021,0.325817634445993,0.999980315117939,-4.59494821717004,"ENSG00000277147"
"RDM1",-1.06325777954631,-3.16766012662406,-0.613843591656788,0.550730242165658,0.999980315117939,-4.59662203725497,"ENSG00000278023"
"",-1.37472641640829,-1.88165894248095,-0.951766092116804,0.35991486672112,0.999980315117939,-4.59555057628926,"ENSG00000279086"
"",-1.26661087090097,-1.73250248123465,-0.704401678361511,0.494570276819669,0.999980315117939,-4.59760467693159,"ENSG00000279369"
"",-1.02609150234673,0.98208827785042,-0.77345055361688,0.454160432966173,0.999980315117939,-4.60684174819137,"ENSG00000279821"
"",-1.23658267841224,-0.734586013397481,-2.36319836188655,0.0357602351545567,0.999980315117939,-4.56608861087014,"ENSG00000280010"
"",-1.29692099902893,-1.16127612194396,-1.1806469871282,0.260520981966139,0.999980315117939,-4.59267272808588,"ENSG00000280079"
"ERICD",-1.32042225668314,-1.90152350757846,-0.923197083087949,0.374018953094945,0.999980315117939,-4.59577839353179,"ENSG00000280303"
"LINC02606",-1.46918620305535,-0.761546017293326,-2.07737024826614,0.0598040512098212,0.999980315117939,-4.57349480689085,"ENSG00000284693"
"",-1.52872950934858,-2.17412582940575,-1.23223906570312,0.241360288421814,0.999980315117939,-4.59332085216929,"ENSG00000285669"
"",-1.03923837575596,0.80670892475065,-2.71529980964747,0.0187088336339724,0.999980315117939,-4.49237861729323,"ENSG00000286132"
"",-1.89757984289231,-1.01074750701046,-2.10519727645136,0.0569202368047537,0.999980315117939,-4.57689816545258,"ENSG00000287453"
"",-1.31149320947628,0.0999036803772262,-1.49208592034011,0.16138442297711,0.999980315117939,-4.57922767423373,"ENSG00000288538"
